user_id,Date,touchpoint,Journey Number,User-Journey,Row
a100005615,2018-01-14,House Ads,1,a100005615-1,1
a100005616,2018-01-14,House Ads,1,a100005616-1,1
a100005617,2018-01-14,House Ads,1,a100005617-1,1
a100005618,2018-01-14,Push,1,a100005618-1,1
a100005619,2018-01-15,Facebook,1,a100005619-1,1
a100005620,2018-01-15,Instagram,1,a100005620-1,1
a100005621,2018-01-15,Instagram,1,a100005621-1,1
a100005622,2018-01-15,Facebook,1,a100005622-1,1
a100005623,2018-01-15,House Ads,1,a100005623-1,1
a100005624,2018-01-15,House Ads,1,a100005624-1,1
a100005625,2018-01-15,House Ads,1,a100005625-1,1
a100005626,2018-01-16,Push,1,a100005626-1,1
a100005627,2018-01-16,Facebook,1,a100005627-1,1
a100005628,2018-01-16,Instagram,1,a100005628-1,1
a100005629,2018-01-16,Instagram,1,a100005629-1,1
a100005630,2018-01-16,Facebook,1,a100005630-1,1
a100005631,2018-01-16,House Ads,1,a100005631-1,1
a100005632,2018-01-16,House Ads,1,a100005632-1,1
a100005633,2018-01-17,House Ads,1,a100005633-1,1
a100005634,2018-01-17,Push,1,a100005634-1,1
a100005635,2018-01-17,Facebook,1,a100005635-1,1
a100005636,2018-01-17,Instagram,1,a100005636-1,1
a100005637,2018-01-17,Instagram,1,a100005637-1,1
a100005638,2018-01-17,Facebook,1,a100005638-1,1
a100005639,2018-01-17,House Ads,1,a100005639-1,1
a100005640,2018-01-18,House Ads,1,a100005640-1,1
a100005641,2018-01-18,House Ads,1,a100005641-1,1
a100005642,2018-01-18,Push,1,a100005642-1,1
a100005643,2018-01-18,Facebook,1,a100005643-1,1
a100005644,2018-01-18,Instagram,1,a100005644-1,1
a100005645,2018-01-18,Instagram,1,a100005645-1,1
a100005646,2018-01-18,Facebook,1,a100005646-1,1
a100005647,2018-01-19,House Ads,1,a100005647-1,1
a100005648,2018-01-19,House Ads,1,a100005648-1,1
a100005649,2018-01-19,House Ads,1,a100005649-1,1
a100005650,2018-01-19,Push,1,a100005650-1,1
a100005651,2018-01-19,Facebook,1,a100005651-1,1
a100005652,2018-01-19,Instagram,1,a100005652-1,1
a100005653,2018-01-19,Instagram,1,a100005653-1,1
a100005654,2018-01-20,Facebook,1,a100005654-1,1
a100005655,2018-01-20,House Ads,1,a100005655-1,1
a100005656,2018-01-20,House Ads,1,a100005656-1,1
a100005657,2018-01-20,House Ads,1,a100005657-1,1
a100005658,2018-01-20,Push,1,a100005658-1,1
a100005659,2018-01-20,Facebook,1,a100005659-1,1
a100005660,2018-01-20,Instagram,1,a100005660-1,1
a100005661,2018-01-21,Facebook,1,a100005661-1,1
a100005661,2018-01-21,Instagram,1,a100005661-1,2
a100005662,2018-01-21,Facebook,1,a100005662-1,1
a100005662,2018-01-21,House Ads,1,a100005662-1,2
a100005663,2018-01-21,House Ads,1,a100005663-1,1
a100005664,2018-01-26,House Ads,1,a100005664-1,1
a100005665,2018-01-26,House Ads,1,a100005665-1,1
a100005666,2018-01-27,Push,1,a100005666-1,1
a100005667,2018-01-27,Facebook,1,a100005667-1,1
a100005667,2018-01-27,House Ads,1,a100005667-1,2
a100005668,2018-01-27,House Ads,1,a100005668-1,1
a100005668,2018-01-27,Instagram,1,a100005668-1,2
a100005669,2018-01-27,Instagram,1,a100005669-1,1
a100005669,2018-01-27,House Ads,1,a100005669-1,2
a100005670,2018-01-27,Push,1,a100005670-1,1
a100005670,2018-01-27,Facebook,1,a100005670-1,2
a100005671,2018-01-27,Facebook,1,a100005671-1,1
a100005671,2018-01-27,House Ads,1,a100005671-1,2
a100005672,2018-01-27,Instagram,1,a100005672-1,1
a100005672,2018-01-27,House Ads,1,a100005672-1,2
a100005673,2018-01-28,House Ads,1,a100005673-1,1
a100005673,2018-01-28,Instagram,1,a100005673-1,2
a100005674,2018-01-28,Push,1,a100005674-1,1
a100005674,2018-01-28,Facebook,1,a100005674-1,2
a100005675,2018-01-28,House Ads,1,a100005675-1,1
a100005675,2018-01-28,Facebook,1,a100005675-1,2
a100005676,2018-01-28,Instagram,1,a100005676-1,1
a100005676,2018-01-28,House Ads,1,a100005676-1,2
a100005677,2018-01-28,House Ads,1,a100005677-1,1
a100005677,2018-01-28,Instagram,1,a100005677-1,2
a100005678,2018-01-28,House Ads,1,a100005678-1,1
a100005678,2018-01-28,Facebook,1,a100005678-1,2
a100005679,2018-01-28,Push,1,a100005679-1,1
a100005679,2018-01-28,House Ads,1,a100005679-1,2
a100005680,2018-01-29,House Ads,1,a100005680-1,1
a100005681,2018-01-29,House Ads,1,a100005681-1,1
a100005682,2018-01-29,Push,1,a100005682-1,1
a100005682,2018-01-29,House Ads,1,a100005682-1,2
a100005683,2018-01-29,Facebook,1,a100005683-1,1
a100005683,2018-01-29,Push,1,a100005683-1,2
a100005684,2018-01-29,Facebook,1,a100005684-1,1
a100005684,2018-01-29,Instagram,1,a100005684-1,2
a100005685,2018-01-29,Instagram,1,a100005685-1,1
a100005685,2018-01-29,Facebook,1,a100005685-1,2
a100005686,2018-01-29,Facebook,1,a100005686-1,1
a100005686,2018-01-29,House Ads,1,a100005686-1,2
a100005687,2018-01-30,House Ads,1,a100005687-1,1
a100005688,2018-01-30,House Ads,1,a100005688-1,1
a100005689,2018-01-30,House Ads,1,a100005689-1,1
a100005690,2018-01-30,Push,1,a100005690-1,1
a100005691,2018-01-30,House Ads,1,a100005691-1,1
a100005691,2018-01-30,Facebook,1,a100005691-1,2
a100005692,2018-01-30,Instagram,1,a100005692-1,1
a100005692,2018-01-30,House Ads,1,a100005692-1,2
a100005693,2018-01-30,House Ads,1,a100005693-1,1
a100005693,2018-01-30,Instagram,1,a100005693-1,2
a100005694,2018-01-31,Facebook,1,a100005694-1,1
a100005694,2018-01-31,Push,1,a100005694-1,2
a100005695,2018-01-31,Facebook,1,a100005695-1,1
a100005695,2018-01-31,House Ads,1,a100005695-1,2
a100005696,2018-01-31,House Ads,1,a100005696-1,1
a100005696,2018-01-31,Instagram,1,a100005696-1,2
a100005697,2018-01-31,House Ads,1,a100005697-1,1
a100005698,2018-01-31,Push,1,a100005698-1,1
a100005699,2018-01-31,Facebook,1,a100005699-1,1
a100005700,2018-01-31,Instagram,1,a100005700-1,1
a100005701,2018-01-01,Instagram,1,a100005701-1,1
a100005702,2018-01-01,Facebook,1,a100005702-1,1
a100005703,2018-01-01,House Ads,1,a100005703-1,1
a100005704,2018-01-01,House Ads,1,a100005704-1,1
a100005705,2018-01-01,House Ads,1,a100005705-1,1
a100005706,2018-01-01,Push,1,a100005706-1,1
a100005707,2018-01-01,Facebook,1,a100005707-1,1
a100005708,2018-01-02,Instagram,1,a100005708-1,1
a100005709,2018-01-02,Instagram,1,a100005709-1,1
a100005710,2018-01-02,Facebook,1,a100005710-1,1
a100005711,2018-01-02,House Ads,1,a100005711-1,1
a100005712,2018-01-02,House Ads,1,a100005712-1,1
a100005713,2018-01-02,House Ads,1,a100005713-1,1
a100005714,2018-01-02,Push,1,a100005714-1,1
a100005715,2018-01-03,Facebook,1,a100005715-1,1
a100005716,2018-01-03,Instagram,1,a100005716-1,1
a100005717,2018-01-03,Instagram,1,a100005717-1,1
a100005718,2018-01-03,Facebook,1,a100005718-1,1
a100005719,2018-01-03,House Ads,1,a100005719-1,1
a100005720,2018-01-03,House Ads,1,a100005720-1,1
a100005721,2018-01-03,House Ads,1,a100005721-1,1
a100005722,2018-01-04,Push,1,a100005722-1,1
a100005723,2018-01-04,Facebook,1,a100005723-1,1
a100005724,2018-01-04,Instagram,1,a100005724-1,1
a100005725,2018-01-04,Instagram,1,a100005725-1,1
a100005726,2018-01-04,Facebook,1,a100005726-1,1
a100005727,2018-01-04,House Ads,1,a100005727-1,1
a100005728,2018-01-04,House Ads,1,a100005728-1,1
a100005729,2018-01-05,House Ads,1,a100005729-1,1
a100005730,2018-01-05,Push,1,a100005730-1,1
a100005731,2018-01-05,Facebook,1,a100005731-1,1
a100005732,2018-01-05,Instagram,1,a100005732-1,1
a100005733,2018-01-05,Instagram,1,a100005733-1,1
a100005734,2018-01-05,Facebook,1,a100005734-1,1
a100005735,2018-01-05,House Ads,1,a100005735-1,1
a100005736,2018-01-06,House Ads,1,a100005736-1,1
a100005737,2018-01-06,House Ads,1,a100005737-1,1
a100005738,2018-01-06,Push,1,a100005738-1,1
a100005739,2018-01-06,Facebook,1,a100005739-1,1
a100005740,2018-01-06,Instagram,1,a100005740-1,1
a100005741,2018-01-06,Instagram,1,a100005741-1,1
a100005742,2018-01-06,Facebook,1,a100005742-1,1
a100005743,2018-01-07,House Ads,1,a100005743-1,1
a100005744,2018-01-07,House Ads,1,a100005744-1,1
a100005745,2018-01-07,House Ads,1,a100005745-1,1
a100005746,2018-01-07,Push,1,a100005746-1,1
a100005747,2018-01-07,Facebook,1,a100005747-1,1
a100005748,2018-01-07,Instagram,1,a100005748-1,1
a100005749,2018-01-08,Instagram,1,a100005749-1,1
a100005750,2018-01-08,Facebook,1,a100005750-1,1
a100005751,2018-01-08,House Ads,1,a100005751-1,1
a100005752,2018-01-08,House Ads,1,a100005752-1,1
a100005753,2018-01-08,House Ads,1,a100005753-1,1
a100005754,2018-01-08,Push,1,a100005754-1,1
a100005755,2018-01-08,Facebook,1,a100005755-1,1
a100005756,2018-01-09,Instagram,1,a100005756-1,1
a100005757,2018-01-09,Instagram,1,a100005757-1,1
a100005758,2018-01-09,Facebook,1,a100005758-1,1
a100005759,2018-01-09,House Ads,1,a100005759-1,1
a100005760,2018-01-09,House Ads,1,a100005760-1,1
a100005761,2018-01-09,House Ads,1,a100005761-1,1
a100005762,2018-01-09,Push,1,a100005762-1,1
a100005763,2018-01-10,Facebook,1,a100005763-1,1
a100005764,2018-01-10,Instagram,1,a100005764-1,1
a100005765,2018-01-10,Instagram,1,a100005765-1,1
a100005766,2018-01-10,Facebook,1,a100005766-1,1
a100005767,2018-01-10,House Ads,1,a100005767-1,1
a100005768,2018-01-10,House Ads,1,a100005768-1,1
a100005769,2018-01-10,House Ads,1,a100005769-1,1
a100005769,2018-01-22,Facebook,1,a100005769-1,2
a100005770,2018-01-11,Push,1,a100005770-1,1
a100005770,2018-01-22,Instagram,1,a100005770-1,2
a100005771,2018-01-11,Facebook,1,a100005771-1,1
a100005771,2018-01-22,Facebook,1,a100005771-1,2
a100005772,2018-01-11,Instagram,1,a100005772-1,1
a100005772,2018-01-22,Instagram,1,a100005772-1,2
a100005773,2018-01-11,Instagram,1,a100005773-1,1
a100005773,2018-01-22,Instagram,1,a100005773-1,2
a100005774,2018-01-11,Facebook,1,a100005774-1,1
a100005774,2018-01-22,Facebook,1,a100005774-1,2
a100005775,2018-01-11,House Ads,1,a100005775-1,1
a100005775,2018-01-22,House Ads,1,a100005775-1,2
a100005776,2018-01-11,House Ads,1,a100005776-1,1
a100005776,2018-01-22,House Ads,1,a100005776-1,2
a100005777,2018-01-12,House Ads,1,a100005777-1,1
a100005777,2018-01-22,Push,1,a100005777-1,2
a100005778,2018-01-12,Push,1,a100005778-1,1
a100005778,2018-01-23,Facebook,1,a100005778-1,2
a100005779,2018-01-12,Facebook,1,a100005779-1,1
a100005779,2018-01-24,Facebook,1,a100005779-1,2
a100005780,2018-01-12,Instagram,1,a100005780-1,1
a100005780,2018-01-25,Instagram,1,a100005780-1,2
a100005781,2018-01-12,Instagram,1,a100005781-1,1
a100005781,2018-01-26,Facebook,1,a100005781-1,2
a100005782,2018-01-12,Facebook,1,a100005782-1,1
a100005782,2018-01-27,Facebook,1,a100005782-1,2
a100005783,2018-01-12,House Ads,1,a100005783-1,1
a100005783,2018-01-22,Facebook,1,a100005783-1,2
a100005784,2018-01-13,House Ads,1,a100005784-1,1
a100005785,2018-01-13,House Ads,1,a100005785-1,1
a100005786,2018-01-13,Push,1,a100005786-1,1
a100005787,2018-01-13,Facebook,1,a100005787-1,1
a100005788,2018-01-13,Instagram,1,a100005788-1,1
a100005789,2018-01-13,Instagram,1,a100005789-1,1
a100005790,2018-01-13,Facebook,1,a100005790-1,1
a100005791,2018-01-14,House Ads,1,a100005791-1,1
a100005792,2018-01-14,House Ads,1,a100005792-1,1
a100005793,2018-01-14,House Ads,1,a100005793-1,1
a100005794,2018-01-14,Push,1,a100005794-1,1
a100005795,2018-01-14,Facebook,1,a100005795-1,1
a100005796,2018-01-14,Instagram,1,a100005796-1,1
a100005797,2018-01-14,Instagram,1,a100005797-1,1
a100005798,2018-01-15,Facebook,1,a100005798-1,1
a100005799,2018-01-15,House Ads,1,a100005799-1,1
a100005800,2018-01-15,House Ads,1,a100005800-1,1
a100005801,2018-01-15,House Ads,1,a100005801-1,1
a100005802,2018-01-15,Push,1,a100005802-1,1
a100005803,2018-01-15,Facebook,1,a100005803-1,1
a100005804,2018-01-15,Instagram,1,a100005804-1,1
a100005805,2018-01-16,Instagram,1,a100005805-1,1
a100005806,2018-01-16,Facebook,1,a100005806-1,1
a100005807,2018-01-16,House Ads,1,a100005807-1,1
a100005808,2018-01-16,House Ads,1,a100005808-1,1
a100005809,2018-01-16,House Ads,1,a100005809-1,1
a100005810,2018-01-16,Push,1,a100005810-1,1
a100005811,2018-01-16,Facebook,1,a100005811-1,1
a100005812,2018-01-17,Instagram,1,a100005812-1,1
a100005813,2018-01-17,Instagram,1,a100005813-1,1
a100005814,2018-01-17,Facebook,1,a100005814-1,1
a100005815,2018-01-17,House Ads,1,a100005815-1,1
a100005816,2018-01-17,House Ads,1,a100005816-1,1
a100005817,2018-01-17,House Ads,1,a100005817-1,1
a100005818,2018-01-17,Push,1,a100005818-1,1
a100005819,2018-01-18,Facebook,1,a100005819-1,1
a100005820,2018-01-18,Instagram,1,a100005820-1,1
a100005821,2018-01-18,Instagram,1,a100005821-1,1
a100005822,2018-01-18,Facebook,1,a100005822-1,1
a100005823,2018-01-18,House Ads,1,a100005823-1,1
a100005824,2018-01-18,House Ads,1,a100005824-1,1
a100005825,2018-01-18,House Ads,1,a100005825-1,1
a100005826,2018-01-19,Push,1,a100005826-1,1
a100005827,2018-01-19,Facebook,1,a100005827-1,1
a100005828,2018-01-19,Instagram,1,a100005828-1,1
a100005829,2018-01-19,Instagram,1,a100005829-1,1
a100005830,2018-01-19,Facebook,1,a100005830-1,1
a100005831,2018-01-19,House Ads,1,a100005831-1,1
a100005832,2018-01-19,House Ads,1,a100005832-1,1
a100005833,2018-01-20,House Ads,1,a100005833-1,1
a100005834,2018-01-20,Push,1,a100005834-1,1
a100005835,2018-01-20,Facebook,1,a100005835-1,1
a100005836,2018-01-20,Instagram,1,a100005836-1,1
a100005837,2018-01-20,Instagram,1,a100005837-1,1
a100005838,2018-01-20,Facebook,1,a100005838-1,1
a100005839,2018-01-20,House Ads,1,a100005839-1,1
a100005840,2018-01-21,House Ads,1,a100005840-1,1
a100005841,2018-01-21,House Ads,1,a100005841-1,1
a100005842,2018-01-21,Push,1,a100005842-1,1
a100005843,2018-01-26,Facebook,1,a100005843-1,1
a100005844,2018-01-26,Instagram,1,a100005844-1,1
a100005845,2018-01-27,Instagram,1,a100005845-1,1
a100005846,2018-01-27,Facebook,1,a100005846-1,1
a100005847,2018-01-27,House Ads,1,a100005847-1,1
a100005848,2018-01-15,Email,1,a100005848-1,1
a100005848,2018-01-27,House Ads,1,a100005848-1,2
a100005849,2018-01-15,Email,1,a100005849-1,1
a100005849,2018-01-27,House Ads,1,a100005849-1,2
a100005850,2018-01-15,Email,1,a100005850-1,1
a100005850,2018-01-27,Push,1,a100005850-1,2
a100005851,2018-01-15,Email,1,a100005851-1,1
a100005851,2018-01-27,Facebook,1,a100005851-1,2
a100005852,2018-01-15,Email,1,a100005852-1,1
a100005852,2018-01-28,Instagram,1,a100005852-1,2
a100005853,2018-01-15,Email,1,a100005853-1,1
a100005853,2018-01-28,Instagram,1,a100005853-1,2
a100005854,2018-01-15,Email,1,a100005854-1,1
a100005854,2018-01-28,Facebook,1,a100005854-1,2
a100005855,2018-01-15,Email,1,a100005855-1,1
a100005855,2018-01-28,House Ads,1,a100005855-1,2
a100005856,2018-01-15,Email,1,a100005856-1,1
a100005856,2018-01-28,House Ads,1,a100005856-1,2
a100005857,2018-01-15,Email,1,a100005857-1,1
a100005857,2018-01-28,House Ads,1,a100005857-1,2
a100005858,2018-01-15,Email,1,a100005858-1,1
a100005858,2018-01-28,Push,1,a100005858-1,2
a100005859,2018-01-15,Email,1,a100005859-1,1
a100005859,2018-01-29,Facebook,1,a100005859-1,2
a100005860,2018-01-15,Email,1,a100005860-1,1
a100005860,2018-01-29,Instagram,1,a100005860-1,2
a100005861,2018-01-15,Email,1,a100005861-1,1
a100005861,2018-01-29,Instagram,1,a100005861-1,2
a100005862,2018-01-15,Email,1,a100005862-1,1
a100005862,2018-01-29,Facebook,1,a100005862-1,2
a100005863,2018-01-15,Email,1,a100005863-1,1
a100005863,2018-01-29,House Ads,1,a100005863-1,2
a100005864,2018-01-15,Email,1,a100005864-1,1
a100005864,2018-01-29,House Ads,1,a100005864-1,2
a100005865,2018-01-15,Email,1,a100005865-1,1
a100005865,2018-01-29,House Ads,1,a100005865-1,2
a100005866,2018-01-15,Email,1,a100005866-1,1
a100005866,2018-01-30,Push,1,a100005866-1,2
a100005867,2018-01-15,Email,1,a100005867-1,1
a100005867,2018-01-30,Facebook,1,a100005867-1,2
a100005868,2018-01-15,Email,1,a100005868-1,1
a100005868,2018-01-30,Instagram,1,a100005868-1,2
a100005869,2018-01-15,Email,1,a100005869-1,1
a100005869,2018-01-30,Instagram,1,a100005869-1,2
a100005870,2018-01-15,Email,1,a100005870-1,1
a100005870,2018-01-30,Facebook,1,a100005870-1,2
a100005871,2018-01-15,Email,1,a100005871-1,1
a100005871,2018-01-30,House Ads,1,a100005871-1,2
a100005872,2018-01-15,Email,1,a100005872-1,1
a100005872,2018-01-30,House Ads,1,a100005872-1,2
a100005873,2018-01-15,Email,1,a100005873-1,1
a100005873,2018-01-31,House Ads,1,a100005873-1,2
a100005874,2018-01-15,Email,1,a100005874-1,1
a100005874,2018-01-31,Push,1,a100005874-1,2
a100005875,2018-01-15,Email,1,a100005875-1,1
a100005875,2018-01-31,Facebook,1,a100005875-1,2
a100005876,2018-01-15,Email,1,a100005876-1,1
a100005876,2018-01-31,Instagram,1,a100005876-1,2
a100005877,2018-01-15,Email,1,a100005877-1,1
a100005877,2018-01-31,Instagram,1,a100005877-1,2
a100005878,2018-01-15,Email,1,a100005878-1,1
a100005878,2018-01-31,Facebook,1,a100005878-1,2
a100005879,2018-01-15,Email,1,a100005879-1,1
a100005879,2018-01-31,House Ads,1,a100005879-1,2
a100005880,2018-01-01,House Ads,1,a100005880-1,1
a100005880,2018-01-15,Email,1,a100005880-1,2
a100005881,2018-01-01,House Ads,1,a100005881-1,1
a100005881,2018-01-15,Email,1,a100005881-1,2
a100005882,2018-01-01,Push,1,a100005882-1,1
a100005882,2018-01-15,Email,1,a100005882-1,2
a100005883,2018-01-01,Facebook,1,a100005883-1,1
a100005883,2018-01-15,Email,1,a100005883-1,2
a100005884,2018-01-01,Instagram,1,a100005884-1,1
a100005884,2018-01-15,Email,1,a100005884-1,2
a100005885,2018-01-01,Instagram,1,a100005885-1,1
a100005885,2018-01-15,Email,1,a100005885-1,2
a100005886,2018-01-01,Facebook,1,a100005886-1,1
a100005886,2018-01-15,Email,1,a100005886-1,2
a100005887,2018-01-02,House Ads,1,a100005887-1,1
a100005887,2018-01-15,Email,1,a100005887-1,2
a100005888,2018-01-02,House Ads,1,a100005888-1,1
a100005888,2018-01-15,Email,1,a100005888-1,2
a100005889,2018-01-02,House Ads,1,a100005889-1,1
a100005889,2018-01-15,Email,1,a100005889-1,2
a100005890,2018-01-02,Push,1,a100005890-1,1
a100005890,2018-01-15,Email,1,a100005890-1,2
a100005891,2018-01-02,Facebook,1,a100005891-1,1
a100005891,2018-01-15,Email,1,a100005891-1,2
a100005892,2018-01-02,Instagram,1,a100005892-1,1
a100005892,2018-01-15,Email,1,a100005892-1,2
a100005893,2018-01-02,Instagram,1,a100005893-1,1
a100005893,2018-01-15,Email,1,a100005893-1,2
a100005894,2018-01-03,Facebook,1,a100005894-1,1
a100005894,2018-01-15,Email,1,a100005894-1,2
a100005895,2018-01-03,House Ads,1,a100005895-1,1
a100005895,2018-01-15,Email,1,a100005895-1,2
a100005896,2018-01-03,House Ads,1,a100005896-1,1
a100005896,2018-01-15,Email,1,a100005896-1,2
a100005897,2018-01-03,House Ads,1,a100005897-1,1
a100005897,2018-01-15,Email,1,a100005897-1,2
a100005898,2018-01-03,Push,1,a100005898-1,1
a100005898,2018-01-15,Email,1,a100005898-1,2
a100005899,2018-01-03,Facebook,1,a100005899-1,1
a100005899,2018-01-15,Email,1,a100005899-1,2
a100005900,2018-01-03,Instagram,1,a100005900-1,1
a100005900,2018-01-15,Email,1,a100005900-1,2
a100005901,2018-01-04,Instagram,1,a100005901-1,1
a100005901,2018-01-15,Email,1,a100005901-1,2
a100005902,2018-01-04,Facebook,1,a100005902-1,1
a100005902,2018-01-15,Email,1,a100005902-1,2
a100005903,2018-01-04,House Ads,1,a100005903-1,1
a100005903,2018-01-15,Email,1,a100005903-1,2
a100005904,2018-01-04,House Ads,1,a100005904-1,1
a100005904,2018-01-15,Email,1,a100005904-1,2
a100005905,2018-01-04,House Ads,1,a100005905-1,1
a100005905,2018-01-15,Email,1,a100005905-1,2
a100005906,2018-01-04,Push,1,a100005906-1,1
a100005906,2018-01-15,Email,1,a100005906-1,2
a100005907,2018-01-04,Facebook,1,a100005907-1,1
a100005907,2018-01-15,Email,1,a100005907-1,2
a100005908,2018-01-05,Instagram,1,a100005908-1,1
a100005908,2018-01-15,Email,1,a100005908-1,2
a100005909,2018-01-05,Instagram,1,a100005909-1,1
a100005909,2018-01-15,Email,1,a100005909-1,2
a100005910,2018-01-05,Facebook,1,a100005910-1,1
a100005910,2018-01-15,Email,1,a100005910-1,2
a100005911,2018-01-05,House Ads,1,a100005911-1,1
a100005911,2018-01-15,Email,1,a100005911-1,2
a100005912,2018-01-05,House Ads,1,a100005912-1,1
a100005912,2018-01-15,Email,1,a100005912-1,2
a100005913,2018-01-05,House Ads,1,a100005913-1,1
a100005913,2018-01-15,Email,1,a100005913-1,2
a100005914,2018-01-05,Push,1,a100005914-1,1
a100005914,2018-01-15,Email,1,a100005914-1,2
a100005915,2018-01-06,Facebook,1,a100005915-1,1
a100005915,2018-01-15,Email,1,a100005915-1,2
a100005916,2018-01-06,Instagram,1,a100005916-1,1
a100005916,2018-01-15,Email,1,a100005916-1,2
a100005917,2018-01-06,Instagram,1,a100005917-1,1
a100005917,2018-01-15,Email,1,a100005917-1,2
a100005918,2018-01-06,Facebook,1,a100005918-1,1
a100005918,2018-01-15,Email,1,a100005918-1,2
a100005919,2018-01-06,House Ads,1,a100005919-1,1
a100005919,2018-01-15,Email,1,a100005919-1,2
a100005920,2018-01-06,House Ads,1,a100005920-1,1
a100005920,2018-01-15,Email,1,a100005920-1,2
a100005921,2018-01-06,House Ads,1,a100005921-1,1
a100005921,2018-01-15,Email,1,a100005921-1,2
a100005922,2018-01-07,Push,1,a100005922-1,1
a100005922,2018-01-15,Email,1,a100005922-1,2
a100005923,2018-01-07,Facebook,1,a100005923-1,1
a100005923,2018-01-15,Email,1,a100005923-1,2
a100005924,2018-01-07,Instagram,1,a100005924-1,1
a100005924,2018-01-15,Email,1,a100005924-1,2
a100005925,2018-01-07,Instagram,1,a100005925-1,1
a100005925,2018-01-15,Email,1,a100005925-1,2
a100005926,2018-01-07,Facebook,1,a100005926-1,1
a100005926,2018-01-15,Email,1,a100005926-1,2
a100005927,2018-01-07,House Ads,1,a100005927-1,1
a100005927,2018-01-15,Email,1,a100005927-1,2
a100005928,2018-01-08,House Ads,1,a100005928-1,1
a100005928,2018-01-15,Email,1,a100005928-1,2
a100005929,2018-01-08,House Ads,1,a100005929-1,1
a100005929,2018-01-15,Email,1,a100005929-1,2
a100005930,2018-01-08,Push,1,a100005930-1,1
a100005930,2018-01-15,Email,1,a100005930-1,2
a100005931,2018-01-08,Facebook,1,a100005931-1,1
a100005931,2018-01-15,Email,1,a100005931-1,2
a100005932,2018-01-08,Instagram,1,a100005932-1,1
a100005932,2018-01-15,Email,1,a100005932-1,2
a100005933,2018-01-08,Instagram,1,a100005933-1,1
a100005933,2018-01-15,Email,1,a100005933-1,2
a100005934,2018-01-08,Facebook,1,a100005934-1,1
a100005934,2018-01-15,Email,1,a100005934-1,2
a100005935,2018-01-09,House Ads,1,a100005935-1,1
a100005935,2018-01-15,Email,1,a100005935-1,2
a100005936,2018-01-09,House Ads,1,a100005936-1,1
a100005936,2018-01-15,Email,1,a100005936-1,2
a100005937,2018-01-09,House Ads,1,a100005937-1,1
a100005937,2018-01-15,Email,1,a100005937-1,2
a100005938,2018-01-09,Push,1,a100005938-1,1
a100005938,2018-01-15,Email,1,a100005938-1,2
a100005939,2018-01-09,Facebook,1,a100005939-1,1
a100005939,2018-01-15,Email,1,a100005939-1,2
a100005940,2018-01-09,Instagram,1,a100005940-1,1
a100005940,2018-01-15,Email,1,a100005940-1,2
a100005941,2018-01-09,Instagram,1,a100005941-1,1
a100005941,2018-01-15,Email,1,a100005941-1,2
a100005942,2018-01-10,Facebook,1,a100005942-1,1
a100005942,2018-01-15,Email,1,a100005942-1,2
a100005943,2018-01-10,House Ads,1,a100005943-1,1
a100005943,2018-01-15,Email,1,a100005943-1,2
a100005944,2018-01-10,House Ads,1,a100005944-1,1
a100005944,2018-01-15,Email,1,a100005944-1,2
a100005945,2018-01-10,House Ads,1,a100005945-1,1
a100005945,2018-01-15,Email,1,a100005945-1,2
a100005946,2018-01-10,Push,1,a100005946-1,1
a100005946,2018-01-15,Email,1,a100005946-1,2
a100005947,2018-01-10,Facebook,1,a100005947-1,1
a100005947,2018-01-15,Email,1,a100005947-1,2
a100005948,2018-01-10,Instagram,1,a100005948-1,1
a100005948,2018-01-15,Email,1,a100005948-1,2
a100005949,2018-01-11,Instagram,1,a100005949-1,1
a100005949,2018-01-15,Email,1,a100005949-1,2
a100005950,2018-01-11,Facebook,1,a100005950-1,1
a100005950,2018-01-15,Email,1,a100005950-1,2
a100005951,2018-01-11,House Ads,1,a100005951-1,1
a100005951,2018-01-15,Email,1,a100005951-1,2
a100005952,2018-01-11,House Ads,1,a100005952-1,1
a100005952,2018-01-15,Email,1,a100005952-1,2
a100005953,2018-01-11,House Ads,1,a100005953-1,1
a100005953,2018-01-15,Email,1,a100005953-1,2
a100005954,2018-01-11,Push,1,a100005954-1,1
a100005954,2018-01-15,Email,1,a100005954-1,2
a100005955,2018-01-11,Facebook,1,a100005955-1,1
a100005955,2018-01-15,Email,1,a100005955-1,2
a100005956,2018-01-12,Instagram,1,a100005956-1,1
a100005956,2018-01-15,Email,1,a100005956-1,2
a100005957,2018-01-12,Instagram,1,a100005957-1,1
a100005957,2018-01-15,Email,1,a100005957-1,2
a100005958,2018-01-12,Facebook,1,a100005958-1,1
a100005958,2018-01-15,Email,1,a100005958-1,2
a100005959,2018-01-12,House Ads,1,a100005959-1,1
a100005959,2018-01-15,Email,1,a100005959-1,2
a100005960,2018-01-12,House Ads,1,a100005960-1,1
a100005960,2018-01-15,Email,1,a100005960-1,2
a100005961,2018-01-12,House Ads,1,a100005961-1,1
a100005961,2018-01-15,Email,1,a100005961-1,2
a100005962,2018-01-12,Push,1,a100005962-1,1
a100005962,2018-01-15,Email,1,a100005962-1,2
a100005963,2018-01-13,Facebook,1,a100005963-1,1
a100005963,2018-01-15,Email,1,a100005963-1,2
a100005964,2018-01-13,Instagram,1,a100005964-1,1
a100005964,2018-01-15,Email,1,a100005964-1,2
a100005965,2018-01-13,Instagram,1,a100005965-1,1
a100005965,2018-01-15,Email,1,a100005965-1,2
